"SiO2";"Al2O3";"Fe2O3";"FeO";"CaO";"MgO";"Na2O";"K2O";"MnO";"TiO2";"P2O5";"NiO";"CaF2";"SO3";"Cr2O3";"V2O5";"T";"N"
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1723;10.7
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1698;16.1
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1673;23
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1648;34.6
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1623;52.1
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1598;80.4
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1573;122
0.480366673506359;0.205123462302198;0.071995114758355;0;0.128286388233319;0.027803513799617;0.026437727156829;0.007999607479188;0;0.0066338208364;0;0;0;0;0.02096464473509;0.024389047192646;1548;191
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1823;3.32
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1798;4.09
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1773;5.31
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1748;7.85
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1723;12
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1698;18.6
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1673;29
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1648;49.1
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1623;77.5
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1598;126
0.468929919567971;0.200239804266106;0.070281027462817;0;0.125232096716467;0.027141557083037;0.025808287612291;0.007809149757225;0;0.006475880286479;0;0;0;0;0.020465510435263;0.047616766812345;1573;203
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1773;0.7
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1748;0.92
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1723;1.1
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1698;1.36
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1673;2.01
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1648;2.74
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1623;4.03
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1598;5.62
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1573;8.15
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1548;12
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1523;18.8
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1498;31.6
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1473;53.8
0.406559965488986;0.178708442534667;0.079110053455414;0;0.170273181422578;0.041703831511499;0.017970369608598;0.010321174381615;0;0.011892926825516;0;0.011683359832995;0;0;0;0.071776694938133;1448;90
0.617003456044199;0.181372300273917;0.07497858349717;0;0.06687046958155;0.019253530424278;0.011141899353714;0.022290165810435;0;0.007089595014737;0;0;0;0;0;0;1717.63;22.6225
0.617003456044199;0.181372300273917;0.07497858349717;0;0.06687046958155;0.019253530424278;0.011141899353714;0.022290165810435;0;0.007089595014737;0;0;0;0;0;0;1708.09;24.3516
0.617003456044199;0.181372300273917;0.07497858349717;0;0.06687046958155;0.019253530424278;0.011141899353714;0.022290165810435;0;0.007089595014737;0;0;0;0;0;0;1697.95;27.3775
0.617003456044199;0.181372300273917;0.07497858349717;0;0.06687046958155;0.019253530424278;0.011141899353714;0.022290165810435;0;0.007089595014737;0;0;0;0;0;0;1678.57;35.1585
0.617003456044199;0.181372300273917;0.07497858349717;0;0.06687046958155;0.019253530424278;0.011141899353714;0.022290165810435;0;0.007089595014737;0;0;0;0;0;0;1658.3;45.5331
0.504979731151913;0.186012932246749;0.242009905624898;0;0.024000149319672;0.008001271850924;0.003998883959799;0.023000152676961;0;0.007996973169082;0;0;0;0;0;0;1717.88;4.08251
0.504979731151913;0.186012932246749;0.242009905624898;0;0.024000149319672;0.008001271850924;0.003998883959799;0.023000152676961;0;0.007996973169082;0;0;0;0;0;0;1687.65;5.58757
0.504979731151913;0.186012932246749;0.242009905624898;0;0.024000149319672;0.008001271850924;0.003998883959799;0.023000152676961;0;0.007996973169082;0;0;0;0;0;0;1678.35;7.34899
0.504979731151913;0.186012932246749;0.242009905624898;0;0.024000149319672;0.008001271850924;0.003998883959799;0.023000152676961;0;0.007996973169082;0;0;0;0;0;0;1668.58;9.11117
0.504979731151913;0.186012932246749;0.242009905624898;0;0.024000149319672;0.008001271850924;0.003998883959799;0.023000152676961;0;0.007996973169082;0;0;0;0;0;0;1647.65;14.3839
0.481944207837452;0.180373120970615;0.251513104521907;0;0.050100473045425;0.007015137686433;0.003005170973464;0.017034167929715;0;0.009014617034989;0;0;0;0;0;0;1717.88;3.2095
0.481944207837452;0.180373120970615;0.251513104521907;0;0.050100473045425;0.007015137686433;0.003005170973464;0.017034167929715;0;0.009014617034989;0;0;0;0;0;0;1668.12;3.58288
0.481944207837452;0.180373120970615;0.251513104521907;0;0.050100473045425;0.007015137686433;0.003005170973464;0.017034167929715;0;0.009014617034989;0;0;0;0;0;0;1637.42;7.12573
0.481944207837452;0.180373120970615;0.251513104521907;0;0.050100473045425;0.007015137686433;0.003005170973464;0.017034167929715;0;0.009014617034989;0;0;0;0;0;0;1617.88;22.5812
0.481944207837452;0.180373120970615;0.251513104521907;0;0.050100473045425;0.007015137686433;0.003005170973464;0.017034167929715;0;0.009014617034989;0;0;0;0;0;0;1588.12;101.783
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1718.53;11.5823
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1648.2;20.1349
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1638.47;20.6286
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1628;26.6773
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1608.55;31.8291
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1587.98;37.9099
0.495898680245402;0.235730777775105;0.145924404052842;0;0.057143237699176;0.016329133379837;0.00510061953014;0.031632876900568;0;0.012240270416931;0;0;0;0;0;0;1568.55;55.5552
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1717.4;8.80956
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1697.95;12.5732
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1678.12;16.338
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1657.93;21.0295
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1638.12;36.3623
0.521503476686404;0.161173258688764;0.143149794826179;0;0.132133685725526;0.012013988209435;0.008005818014774;0.016016211000686;0;0.006003766848231;0;0;0;0;0;0;1627.67;57.6808
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1628.48;2.59366
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1607.91;3.02594
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1588.53;3.45821
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1568.25;4.32277
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1538.14;5.18732
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1508.02;8.50144
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1488.05;11.8156
0.515168807953576;0.154871260930725;0.080976121599766;0;0.143727626986772;0.03745587716706;0.042498862857543;0.018219002557876;0;0.007082439946681;0;0;0;0;0;0;1468.37;18.1556
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1717.93;1.8732
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1688.11;2.01729
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1667.84;2.88184
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1638.02;3.17003
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1617.45;3.7464
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1587.93;6.34006
0.45598163410862;0.196013600135859;0.175007138701188;0;0.133000808892938;0.007001111891151;0.004998604251192;0.02000012996755;0;0.007996972051502;0;0;0;0;0;0;1567.95;19.0202
0.392912040542755;0.210114825718521;0.06161845135033;0;0.235354112136577;0.066677013989701;0.014137415233474;0.004040415624983;0;0.01514572540366;0;0;0;0;0;0;1697.94;5.16964
0.392912040542755;0.210114825718521;0.06161845135033;0;0.235354112136577;0.066677013989701;0.014137415233474;0.004040415624983;0;0.01514572540366;0;0;0;0;0;0;1648.56;9.02843
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1637.88;1.5959
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1588.58;3.71453
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1558.81;6.67383
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1538.81;9.32596
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1518.81;8.48606
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1488.58;11.1551
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1469.05;17.2985
0.276378229684331;0.142727318729278;0.099504229031407;0;0.275385984200158;0.05930750020989;0.108515339688165;0.010050587550767;0;0.028130810906005;0;0;0;0;0;0;1449.05;56.6171
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1477;212324.446200022
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1553;48865.2359342834
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1617;17298.1635921511
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1671;7726.80585095703
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1713;3890.45144994281
0.713233359647732;0.142581965047349;0.035738527851484;0;0.016930183206631;0.003753363862209;0.036120779919609;0.051641820464987;0;0;0;0;0;0;0;0;1781;1566.75107010815
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2538;2243.88192378277
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2309;29648.3138952435
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2297;38459.1782045354
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2291;34514.3739335857
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2149;210377.843976648
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2144;229086.765276778
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2077;576766.463392251
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2057;787045.7896951
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930;6025595.86074359
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1904;8729713.68388113
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1878;11830415.5572517
0.560357887253164;0.243207462297809;0.10231184127379;0;0.047827122288399;0.009725496043052;0.001203336149507;0.005486450988374;0;0.019714731258405;0.009055399012379;0;0;0.001110273435121;0;0;1773;66.0693448007596
0.560357887253164;0.243207462297809;0.10231184127379;0;0.047827122288399;0.009725496043052;0.001203336149507;0.005486450988374;0;0.019714731258405;0.009055399012379;0;0;0.001110273435121;0;0;1673;211.83611352485
0.607834195345003;0.089773185713104;0.00545763066572;0;0.28227991458439;0.002492568098648;0.000504347479505;0.00260610588794;0;0.003899357342066;0.000462041173402;0;0;0.004690653710223;0;0;1773;3.49945167028357
0.607834195345003;0.089773185713104;0.00545763066572;0;0.28227991458439;0.002492568098648;0.000504347479505;0.00260610588794;0;0.003899357342066;0.000462041173402;0;0;0.004690653710223;0;0;1673;9.59400631515933
0.508364510164942;0.24147065712423;0.09549801757487;0;0.108007540909197;0.011316010479355;8.70081150133879E-05;0.007934038361722;0;0.016929675679459;0.008369507105605;0;0;0.002023034485608;0;0;1773;6.99841996002274
0.508364510164942;0.24147065712423;0.09549801757487;0;0.108007540909197;0.011316010479355;8.70081150133879E-05;0.007934038361722;0;0.016929675679459;0.008369507105605;0;0;0.002023034485608;0;0;1673;22.1819641980022
0.551476681238025;0.095660129660325;0.005722247503394;0;0.331928153707122;0.002494630008681;0.000504764687415;0.002761688879006;0;0.003512324682655;0.000462423384557;0;0;0.005476956248819;0;0;1773;2.09893988362352
0.551476681238025;0.095660129660325;0.005722247503394;0;0.331928153707122;0.002494630008681;0.000504764687415;0.002761688879006;0;0.003512324682655;0.000462423384557;0;0;0.005476956248819;0;0;1673;4.89778819368446
0.478029522505112;0.232083141139854;0.088315582749752;0;0.155785670125252;0.010486182589352;0.001233646628503;0.007365609929457;0;0.016010090406124;0.008072602421371;0;0;0.002617951505224;0;0;1773;3.59749335155742
0.478029522505112;0.232083141139854;0.088315582749752;0;0.155785670125252;0.010486182589352;0.001233646628503;0.007365609929457;0;0.016010090406124;0.008072602421371;0;0;0.002617951505224;0;0;1673;10.4954242865232
0.469256068180393;0.31460099382019;0.018580025590687;0;0.143221512345642;0.00735264500289;0.010505538026515;0.002706135715207;0;0.018126139161002;0.000815618588616;0;0;0.014835323568858;0;0;1773;8.39459986519398
0.469256068180393;0.31460099382019;0.018580025590687;0;0.143221512345642;0.00735264500289;0.010505538026515;0.002706135715207;0;0.018126139161002;0.000815618588616;0;0;0.014835323568858;0;0;1673;32.2106879128343
0.419714857119499;0.284868054380939;0.019541059325281;0;0.236952560851104;0.008556794283534;0.008772355976233;0.002499774332379;0;0.01566060680761;0.000837135649996;0;0;0.002596801273425;0;0;1773;2.50034536169643
0.419714857119499;0.284868054380939;0.019541059325281;0;0.236952560851104;0.008556794283534;0.008772355976233;0.002499774332379;0;0.01566060680761;0.000837135649996;0;0;0.002596801273425;0;0;1673;7.29457510254569
0.377804665008754;0.258198853656391;0.016819137055485;0;0.310167566022078;0.008429446487183;0.008020087816284;0.002125960626916;0;0.014300116149666;0.000640756114424;0;0;0.00349341106282;0;0;1773;1.19949930314938
0.377804665008754;0.258198853656391;0.016819137055485;0;0.310167566022078;0.008429446487183;0.008020087816284;0.002125960626916;0;0.014300116149666;0.000640756114424;0;0;0.00349341106282;0;0;1673;5.79428696426881
0.33958678533592;0.234689986065416;0.014907747685536;0;0.374611975331285;0.008450479528482;0.007493492773347;0.001874061502908;0;0.013322803750275;0.000651732364541;0;0;0.004410935662289;0;0;1773;1.19949930314938
0.33958678533592;0.234689986065416;0.014907747685536;0;0.374611975331285;0.008450479528482;0.007493492773347;0.001874061502908;0;0.013322803750275;0.000651732364541;0;0;0.004410935662289;0;0;1673;3.1988951096914
0.602844249484858;0.195470559489617;0.106638445590247;0;0.090662707671496;0.000598080629549;0.001394910339683;9.96649217489037E-05;0;0.000199253103613;0.0001993404242;0;0;0.001892788344989;0;0;1673;102
0.602844249484858;0.195470559489617;0.106638445590247;0;0.090662707671496;0.000598080629549;0.001394910339683;9.96649217489037E-05;0;0.000199253103613;0.0001993404242;0;0;0.001892788344989;0;0;1723;54.1
0.602844249484858;0.195470559489617;0.106638445590247;0;0.090662707671496;0.000598080629549;0.001394910339683;9.96649217489037E-05;0;0.000199253103613;0.0001993404242;0;0;0.001892788344989;0;0;1773;29.8
0.618467179170942;0.211763911336595;0.059416382354062;0;0.105775226142324;0.000915828862275;0.001220570401141;0.00010174326268;0;0.000101704092598;0.000203497326704;0;0;0.002033957050678;0;0;1673;212
0.618467179170942;0.211763911336595;0.059416382354062;0;0.105775226142324;0.000915828862275;0.001220570401141;0.00010174326268;0;0.000101704092598;0.000203497326704;0;0;0.002033957050678;0;0;1723;104
0.618467179170942;0.211763911336595;0.059416382354062;0;0.105775226142324;0.000915828862275;0.001220570401141;0.00010174326268;0;0.000101704092598;0.000203497326704;0;0;0.002033957050678;0;0;1773;51.3
0.608210706911701;0.164887837025599;0.061246844908223;0;0.159541703835214;0.001243815442732;0.001139664853105;0.000103635498832;0;0.000207191200519;0.000310922999839;0;0;0.003107677324237;0;0;1673;60.6
0.608210706911701;0.164887837025599;0.061246844908223;0;0.159541703835214;0.001243815442732;0.001139664853105;0.000103635498832;0;0.000207191200519;0.000310922999839;0;0;0.003107677324237;0;0;1723;35
0.608210706911701;0.164887837025599;0.061246844908223;0;0.159541703835214;0.001243815442732;0.001139664853105;0.000103635498832;0;0.000207191200519;0.000310922999839;0;0;0.003107677324237;0;0;1773;20.9
0.544052282150621;0.245280599349537;0.109811027775192;0;0.096053075282759;0.000588379648148;0.001470304959691;9.8048337789321E-05;0;0.00019602118043;0.000294160626989;0;0;0.002156100688843;0;0;1673;46
0.544052282150621;0.245280599349537;0.109811027775192;0;0.096053075282759;0.000588379648148;0.001470304959691;9.8048337789321E-05;0;0.00019602118043;0.000294160626989;0;0;0.002156100688843;0;0;1723;23.8
0.544052282150621;0.245280599349537;0.109811027775192;0;0.096053075282759;0.000588379648148;0.001470304959691;9.8048337789321E-05;0;0.00019602118043;0.000294160626989;0;0;0.002156100688843;0;0;1773;12.8
0.56594775724315;0.150176449642121;0.109785960549262;0;0.168148905137609;0.000805914098344;0.001107646610119;0.000100723917787;0;0.000201370280285;0.000302187793053;0;0;0.003423084728269;0;0;1673;13.4
0.56594775724315;0.150176449642121;0.109785960549262;0;0.168148905137609;0.000805914098344;0.001107646610119;0.000100723917787;0;0.000201370280285;0.000302187793053;0;0;0.003423084728269;0;0;1723;8.34
0.56594775724315;0.150176449642121;0.109785960549262;0;0.168148905137609;0.000805914098344;0.001107646610119;0.000100723917787;0;0.000201370280285;0.000302187793053;0;0;0.003423084728269;0;0;1773;5.32
0.547886952999691;0.275712193759618;0.062146152427086;0;0.109153582868566;0.00091858197863;0.001428279551317;0.000102049117902;0;0.00020401966014;0.00020410906962;0;0;0.002244078567431;0;0;1673;85.2
0.547886952999691;0.275712193759618;0.062146152427086;0;0.109153582868566;0.00091858197863;0.001428279551317;0.000102049117902;0;0.00020401966014;0.00020410906962;0;0;0.002244078567431;0;0;1723;44.6
0.547886952999691;0.275712193759618;0.062146152427086;0;0.109153582868566;0.00091858197863;0.001428279551317;0.000102049117902;0;0.00020401966014;0.00020410906962;0;0;0.002244078567431;0;0;1773;24.2
0.567698272887047;0.215378644692679;0.057702746309534;0;0.155735973236833;0.001230120887387;0.001024651825534;0.000102494459715;0;0.00010245500043;0.000307499700785;0;0;0.000717141000057;0;0;1673;50.3
0.567698272887047;0.215378644692679;0.057702746309534;0;0.155735973236833;0.001230120887387;0.001024651825534;0.000102494459715;0;0.00010245500043;0.000307499700785;0;0;0.000717141000057;0;0;1723;28.3
0.567698272887047;0.215378644692679;0.057702746309534;0;0.155735973236833;0.001230120887387;0.001024651825534;0.000102494459715;0;0.00010245500043;0.000307499700785;0;0;0.000717141000057;0;0;1773;16.4
0.570255231530319;0.158994238250697;0.058971217655881;0;0.204651463002753;0.001528027776114;0.001221886895559;0.000101853001895;0;0.000203627579129;0.000305575225176;0;0;0.003766879082479;0;0;1673;17.9
0.570255231530319;0.158994238250697;0.058971217655881;0;0.204651463002753;0.001528027776114;0.001221886895559;0.000101853001895;0;0.000203627579129;0.000305575225176;0;0;0.003766879082479;0;0;1723;10.7
0.570255231530319;0.158994238250697;0.058971217655881;0;0.204651463002753;0.001528027776114;0.001221886895559;0.000101853001895;0;0.000203627579129;0.000305575225176;0;0;0.003766879082479;0;0;1773;6.54
0.538076151353392;0.196017028530335;0.110058429928858;0;0.150397406801582;0.000706924955548;0.001211340647491;0.000100973896776;0;0.000201870045784;0.000302937769827;0;0;0.002926936070405;0;0;1673;17.5
0.538076151353392;0.196017028530335;0.110058429928858;0;0.150397406801582;0.000706924955548;0.001211340647491;0.000100973896776;0;0.000201870045784;0.000302937769827;0;0;0.002926936070405;0;0;1723;10.5
0.538076151353392;0.196017028530335;0.110058429928858;0;0.150397406801582;0.000706924955548;0.001211340647491;0.000100973896776;0;0.000201870045784;0.000302937769827;0;0;0.002926936070405;0;0;1773;6.54
0.544741495202312;0.17343147482762;0.108570018178238;0;0.167282287642204;0.000796988138279;0.00129453856968;9.96083427282353E-05;0;0.000199139989137;0.000298840890228;0;0;0.003285608219575;0;0;1673;13.3
0.544741495202312;0.17343147482762;0.108570018178238;0;0.167282287642204;0.000796988138279;0.00129453856968;9.96083427282353E-05;0;0.000199139989137;0.000298840890228;0;0;0.003285608219575;0;0;1723;7.96
0.544741495202312;0.17343147482762;0.108570018178238;0;0.167282287642204;0.000796988138279;0.00129453856968;9.96083427282353E-05;0;0.000199139989137;0.000298840890228;0;0;0.003285608219575;0;0;1773;4.92
